Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Regular price,Categories,Tags,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Meta: dimensions,Meta: ean
variable,MU0202,Pantaloni - Suru,1,0,visible,,"<p>Pantaloni tehnici unisex cu croială normală din material pique periat, confecționați din poliester reciclat, cu betelie elastică și șnur interior reglabil.</p><p><strong>Compoziție:</strong> 100% poliester pique reciclat</p><p><br>· Buzunare laterale cu fermoar și bandă de acoperire asortate.<br>· Șnur interior asortat personalizat cu design de marcă.<br>· Cusături ranforsate.<br>· Deschidere tiv cu fermoar asortat.<br>· Tiv în partea de jos<br>· Detaliu cu logo brodat.</p><h4>Dimensiuni</h4><table style='border-collapse:collapse;margin:8px 0'><tr><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Mărime</th><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Dimensiuni</th></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XS</td><td style='padding:4px 12px;border:1px solid #ddd'>34 * 96 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>S</td><td style='padding:4px 12px;border:1px solid #ddd'>36 * 98 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>M</td><td style='padding:4px 12px;border:1px solid #ddd'>38 * 101 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>L</td><td style='padding:4px 12px;border:1px solid #ddd'>40 * 104 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XL</td><td style='padding:4px 12px;border:1px solid #ddd'>42 * 106 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>2XL</td><td style='padding:4px 12px;border:1px solid #ddd'>44 * 108 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>3XL</td><td style='padding:4px 12px;border:1px solid #ddd'>46 * 110 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>4</td><td style='padding:4px 12px;border:1px solid #ddd'>25 * 61 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>6</td><td style='padding:4px 12px;border:1px solid #ddd'>27 * 68 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>8</td><td style='padding:4px 12px;border:1px solid #ddd'>29 * 76 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>10</td><td style='padding:4px 12px;border:1px solid #ddd'>31 * 84 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>12</td><td style='padding:4px 12px;border:1px solid #ddd'>32 * 90 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>14</td><td style='padding:4px 12px;border:1px solid #ddd'>33 * 93 cm</td></tr></table>",taxable,1,0,0,,Pantaloni și colanți,MUSAI,"https://static.musaibrand.com/images/models/0202/model/large/0202_02_1_1.jpg,https://static.musaibrand.com/images/models/0202/model/large/0202_55_1_1.jpg,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg",,0,Size,"XS, S, M, L, XL, 2XL, 3XL, 4, 6, 8, 10, 12, 14",1,1,,Color,"Negru, Albastru marin",1,1,,Gender,Unisex,1,1,,Dimensiuni,"[34cm]·[96cm], [36cm]·[98cm], [38cm]·[101cm], [40cm]·[104cm], [42cm]·[106cm], [44cm]·[108cm], [46cm]·[110cm], [25cm]·[61cm], [27cm]·[68cm], [29cm]·[76cm], [31cm]·[84cm], [32cm]·[90cm], [33cm]·[93cm]",1,0,,,
variation,MU02020002,,1,0,visible,,Dimensiuni: 34 * 96 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,1,Size,XS,,1,,Color,Negru,,1,,,,,,,,,,,,[34cm]·[96cm],8435782511055
variation,MU02020102,,1,0,visible,,Dimensiuni: 36 * 98 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,2,Size,S,,1,,Color,Negru,,1,,,,,,,,,,,,[36cm]·[98cm],8435782511079
variation,MU02020202,,1,0,visible,,Dimensiuni: 38 * 101 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,3,Size,M,,1,,Color,Negru,,1,,,,,,,,,,,,[38cm]·[101cm],8435782511093
variation,MU02020302,,1,0,visible,,Dimensiuni: 40 * 104 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,4,Size,L,,1,,Color,Negru,,1,,,,,,,,,,,,[40cm]·[104cm],8435782511116
variation,MU02020402,,1,0,visible,,Dimensiuni: 42 * 106 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,5,Size,XL,,1,,Color,Negru,,1,,,,,,,,,,,,[42cm]·[106cm],8435782511130
variation,MU02020502,,1,0,visible,,Dimensiuni: 44 * 108 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,6,Size,2XL,,1,,Color,Negru,,1,,,,,,,,,,,,[44cm]·[108cm],8435782511154
variation,MU02020602,,1,0,visible,,Dimensiuni: 46 * 110 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,7,Size,3XL,,1,,Color,Negru,,1,,,,,,,,,,,,[46cm]·[110cm],8435782511178
variation,MU02022202,,1,0,visible,,Dimensiuni: 25 * 61 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,8,Size,4,,1,,Color,Negru,,1,,,,,,,,,,,,[25cm]·[61cm],8435782511192
variation,MU02022402,,1,0,visible,,Dimensiuni: 27 * 68 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,9,Size,6,,1,,Color,Negru,,1,,,,,,,,,,,,[27cm]·[68cm],8435782511215
variation,MU02022502,,1,0,visible,,Dimensiuni: 29 * 76 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,10,Size,8,,1,,Color,Negru,,1,,,,,,,,,,,,[29cm]·[76cm],8435782511239
variation,MU02022602,,1,0,visible,,Dimensiuni: 31 * 84 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,11,Size,10,,1,,Color,Negru,,1,,,,,,,,,,,,[31cm]·[84cm],8435782511253
variation,MU02022702,,1,0,visible,,Dimensiuni: 32 * 90 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,12,Size,12,,1,,Color,Negru,,1,,,,,,,,,,,,[32cm]·[90cm],8435782511277
variation,MU02022802,,1,0,visible,,Dimensiuni: 33 * 93 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_02_2_1.jpg,MU0202,13,Size,14,,1,,Color,Negru,,1,,,,,,,,,,,,[33cm]·[93cm],8435782511291
variation,MU02020055,,1,0,visible,,Dimensiuni: 34 * 96 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,14,Size,XS,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[34cm]·[96cm],8435782511062
variation,MU02020155,,1,0,visible,,Dimensiuni: 36 * 98 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,15,Size,S,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[36cm]·[98cm],8435782511086
variation,MU02020255,,1,0,visible,,Dimensiuni: 38 * 101 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,16,Size,M,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[38cm]·[101cm],8435782511109
variation,MU02020355,,1,0,visible,,Dimensiuni: 40 * 104 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,17,Size,L,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[40cm]·[104cm],8435782511123
variation,MU02020455,,1,0,visible,,Dimensiuni: 42 * 106 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,18,Size,XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[42cm]·[106cm],8435782511147
variation,MU02020555,,1,0,visible,,Dimensiuni: 44 * 108 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,19,Size,2XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[44cm]·[108cm],8435782511161
variation,MU02020655,,1,0,visible,,Dimensiuni: 46 * 110 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,20,Size,3XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[46cm]·[110cm],8435782511185
variation,MU02022255,,1,0,visible,,Dimensiuni: 25 * 61 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,21,Size,4,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[25cm]·[61cm],8435782511208
variation,MU02022455,,1,0,visible,,Dimensiuni: 27 * 68 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,22,Size,6,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[27cm]·[68cm],8435782511222
variation,MU02022555,,1,0,visible,,Dimensiuni: 29 * 76 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,23,Size,8,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[29cm]·[76cm],8435782511246
variation,MU02022655,,1,0,visible,,Dimensiuni: 31 * 84 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,24,Size,10,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[31cm]·[84cm],8435782511260
variation,MU02022755,,1,0,visible,,Dimensiuni: 32 * 90 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,25,Size,12,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[32cm]·[90cm],8435782511284
variation,MU02022855,,1,0,visible,,Dimensiuni: 33 * 93 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202/model/large/0202_55_2_1.jpg,MU0202,26,Size,14,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[33cm]·[93cm],8435782511307
variable,MU0202-K,Pantaloni Suru Copii,1,0,visible,,"<p>Pantaloni tehnici pentru copii cu croială normală din material pique periat, confecționați din poliester reciclat, cu betelie elastică și șnur interior reglabil.</p><p><strong>Compoziție:</strong> 100% poliester pique reciclat</p><p><br>· Buzunare laterale cu fermoar și bandă de acoperire asortate.<br>· Șnur interior asortat personalizat cu design de marcă.<br>· Cusături ranforsate.<br>· Deschidere tiv cu fermoar asortat.<br>· Tiv în partea de jos<br>· Detaliu cu logo brodat.</p><h4>Dimensiuni</h4><table style='border-collapse:collapse;margin:8px 0'><tr><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Mărime</th><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Dimensiuni</th></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XS</td><td style='padding:4px 12px;border:1px solid #ddd'>34 * 96 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>S</td><td style='padding:4px 12px;border:1px solid #ddd'>36 * 98 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>M</td><td style='padding:4px 12px;border:1px solid #ddd'>38 * 101 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>L</td><td style='padding:4px 12px;border:1px solid #ddd'>40 * 104 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XL</td><td style='padding:4px 12px;border:1px solid #ddd'>42 * 106 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>2XL</td><td style='padding:4px 12px;border:1px solid #ddd'>44 * 108 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>3XL</td><td style='padding:4px 12px;border:1px solid #ddd'>46 * 110 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>4</td><td style='padding:4px 12px;border:1px solid #ddd'>25 * 61 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>6</td><td style='padding:4px 12px;border:1px solid #ddd'>27 * 68 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>8</td><td style='padding:4px 12px;border:1px solid #ddd'>29 * 76 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>10</td><td style='padding:4px 12px;border:1px solid #ddd'>31 * 84 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>12</td><td style='padding:4px 12px;border:1px solid #ddd'>32 * 90 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>14</td><td style='padding:4px 12px;border:1px solid #ddd'>33 * 93 cm</td></tr></table>",taxable,1,0,0,,Pantaloni și colanți,MUSAI,"https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_1_1.jpg,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_1_1.jpg,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg",,0,Size,"XS, S, M, L, XL, 2XL, 3XL, 4, 6, 8, 10, 12, 14",1,1,,Color,"Negru, Albastru marin",1,1,,Gender,Unisex,1,1,,Dimensiuni,"[34cm]·[96cm], [36cm]·[98cm], [38cm]·[101cm], [40cm]·[104cm], [42cm]·[106cm], [44cm]·[108cm], [46cm]·[110cm], [25cm]·[61cm], [27cm]·[68cm], [29cm]·[76cm], [31cm]·[84cm], [32cm]·[90cm], [33cm]·[93cm]",1,0,,,
variation,MU02020002,,1,0,visible,,Dimensiuni: 34 * 96 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,1,Size,XS,,1,,Color,Negru,,1,,,,,,,,,,,,[34cm]·[96cm],8435782511055
variation,MU02020102,,1,0,visible,,Dimensiuni: 36 * 98 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,2,Size,S,,1,,Color,Negru,,1,,,,,,,,,,,,[36cm]·[98cm],8435782511079
variation,MU02020202,,1,0,visible,,Dimensiuni: 38 * 101 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,3,Size,M,,1,,Color,Negru,,1,,,,,,,,,,,,[38cm]·[101cm],8435782511093
variation,MU02020302,,1,0,visible,,Dimensiuni: 40 * 104 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,4,Size,L,,1,,Color,Negru,,1,,,,,,,,,,,,[40cm]·[104cm],8435782511116
variation,MU02020402,,1,0,visible,,Dimensiuni: 42 * 106 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,5,Size,XL,,1,,Color,Negru,,1,,,,,,,,,,,,[42cm]·[106cm],8435782511130
variation,MU02020502,,1,0,visible,,Dimensiuni: 44 * 108 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,6,Size,2XL,,1,,Color,Negru,,1,,,,,,,,,,,,[44cm]·[108cm],8435782511154
variation,MU02020602,,1,0,visible,,Dimensiuni: 46 * 110 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,7,Size,3XL,,1,,Color,Negru,,1,,,,,,,,,,,,[46cm]·[110cm],8435782511178
variation,MU02022202,,1,0,visible,,Dimensiuni: 25 * 61 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,8,Size,4,,1,,Color,Negru,,1,,,,,,,,,,,,[25cm]·[61cm],8435782511192
variation,MU02022402,,1,0,visible,,Dimensiuni: 27 * 68 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,9,Size,6,,1,,Color,Negru,,1,,,,,,,,,,,,[27cm]·[68cm],8435782511215
variation,MU02022502,,1,0,visible,,Dimensiuni: 29 * 76 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,10,Size,8,,1,,Color,Negru,,1,,,,,,,,,,,,[29cm]·[76cm],8435782511239
variation,MU02022602,,1,0,visible,,Dimensiuni: 31 * 84 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,11,Size,10,,1,,Color,Negru,,1,,,,,,,,,,,,[31cm]·[84cm],8435782511253
variation,MU02022702,,1,0,visible,,Dimensiuni: 32 * 90 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,12,Size,12,,1,,Color,Negru,,1,,,,,,,,,,,,[32cm]·[90cm],8435782511277
variation,MU02022802,,1,0,visible,,Dimensiuni: 33 * 93 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_02_2_1.jpg,MU0202-K,13,Size,14,,1,,Color,Negru,,1,,,,,,,,,,,,[33cm]·[93cm],8435782511291
variation,MU02020055,,1,0,visible,,Dimensiuni: 34 * 96 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,14,Size,XS,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[34cm]·[96cm],8435782511062
variation,MU02020155,,1,0,visible,,Dimensiuni: 36 * 98 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,15,Size,S,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[36cm]·[98cm],8435782511086
variation,MU02020255,,1,0,visible,,Dimensiuni: 38 * 101 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,16,Size,M,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[38cm]·[101cm],8435782511109
variation,MU02020355,,1,0,visible,,Dimensiuni: 40 * 104 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,17,Size,L,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[40cm]·[104cm],8435782511123
variation,MU02020455,,1,0,visible,,Dimensiuni: 42 * 106 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,18,Size,XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[42cm]·[106cm],8435782511147
variation,MU02020555,,1,0,visible,,Dimensiuni: 44 * 108 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,19,Size,2XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[44cm]·[108cm],8435782511161
variation,MU02020655,,1,0,visible,,Dimensiuni: 46 * 110 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,20,Size,3XL,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[46cm]·[110cm],8435782511185
variation,MU02022255,,1,0,visible,,Dimensiuni: 25 * 61 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,21,Size,4,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[25cm]·[61cm],8435782511208
variation,MU02022455,,1,0,visible,,Dimensiuni: 27 * 68 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,22,Size,6,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[27cm]·[68cm],8435782511222
variation,MU02022555,,1,0,visible,,Dimensiuni: 29 * 76 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,23,Size,8,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[29cm]·[76cm],8435782511246
variation,MU02022655,,1,0,visible,,Dimensiuni: 31 * 84 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,24,Size,10,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[31cm]·[84cm],8435782511260
variation,MU02022755,,1,0,visible,,Dimensiuni: 32 * 90 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,25,Size,12,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[32cm]·[90cm],8435782511284
variation,MU02022855,,1,0,visible,,Dimensiuni: 33 * 93 cm,taxable,1,0,0,120.75,,,https://static.musaibrand.com/images/models/0202-K/model/large/0202-K_55_2_1.jpg,MU0202-K,26,Size,14,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[33cm]·[93cm],8435782511307
variable,MU0203,Pantaloni - Reke,1,0,visible,,"<p>Pantaloni tehnici unisex cu croială skinny, din poliester reciclat micro-perforat, cu elastan, betelie elastică și șnur interior reglabil.</p><p><strong>Compoziție:</strong> 88% poliester reciclat· 12% elastan</p><p><br>· Buzunare laterale cu fermoar inversat asortat.<br>· Șnur interior asortat, personalizat cu design de marcă.<br>· Cusături ranforsate.<br>· Deschidere tiv cu fermoar asortat.<br>· Ornament elastic pe tiv.<br>· Detaliu cu logo brodat.</p><h4>Dimensiuni</h4><table style='border-collapse:collapse;margin:8px 0'><tr><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Mărime</th><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Dimensiuni</th></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XS</td><td style='padding:4px 12px;border:1px solid #ddd'>34 * 95 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>S</td><td style='padding:4px 12px;border:1px solid #ddd'>36 * 97 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>M</td><td style='padding:4px 12px;border:1px solid #ddd'>38 * 99 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>L</td><td style='padding:4px 12px;border:1px solid #ddd'>40 * 102 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XL</td><td style='padding:4px 12px;border:1px solid #ddd'>42 * 104 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>2XL</td><td style='padding:4px 12px;border:1px solid #ddd'>44 * 106 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>3XL</td><td style='padding:4px 12px;border:1px solid #ddd'>46 * 108 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>4</td><td style='padding:4px 12px;border:1px solid #ddd'>25 * 59 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>6</td><td style='padding:4px 12px;border:1px solid #ddd'>27 * 66 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>8</td><td style='padding:4px 12px;border:1px solid #ddd'>29 * 74 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>10</td><td style='padding:4px 12px;border:1px solid #ddd'>31 * 82 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>12</td><td style='padding:4px 12px;border:1px solid #ddd'>32 * 88 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>14</td><td style='padding:4px 12px;border:1px solid #ddd'>33 * 91 cm</td></tr></table>",taxable,1,0,0,,Pantaloni și colanți,MUSAI,"https://static.musaibrand.com/images/models/0203/model/large/0203_02_1_1.jpg,https://static.musaibrand.com/images/models/0203/model/large/0203_55_1_1.jpg,https://static.musaibrand.com/images/models/0203/model/large/0203_02_2_1.jpg,https://static.musaibrand.com/images/models/0203/model/large/0203_55_2_1.jpg",,0,Size,"XS, S, M, L, XL, 2XL, 3XL, 4, 6, 8, 10, 12, 14",1,1,,Color,"Negru, Albastru marin",1,1,,Gender,Unisex,1,1,,Dimensiuni,"[34cm]·[95cm], [36cm]·[97cm], [38cm]·[99cm], [40cm]·[102cm], [42cm]·[104cm], [44cm]·[106cm], [46cm]·[108cm], [25cm]·[59cm], [27cm]·[66cm], [29cm]·[74cm], [31cm]·[82cm], [32cm]·[88cm], [33cm]·[91cm]",1,0,,,
variation,MU02030002,,1,0,visible,,Dimensiuni: 34 * 95 cm,taxable,1,0,0,147,,,https://static.musaibrand.com/images/models/0203/model/large/0203_02_2_1.jpg,MU0203,1,Size,XS,,1,,Color,Negru,,1,,,,,,,,,,,,[34cm]·[95cm],8435782511314
variation,MU02030102,,1,0,visible,,Dimensiuni: 36 * 97 cm,taxable,1,0,0,147,,,https://static.musaibrand.com/images/models/0203/model/large/0203_02_2_1.jpg,MU0203,2,Size,S,,1,,Color,Negru,,1,,,,,,,,,,,,[36cm]·[97cm],8435782511338
variation,MU02030202,,1,0,visible,,Dimensiuni: 38 * 99 cm,taxable,1,0,0,147,,,https://static.musaibrand.com/images/models/0203/model/large/0203_02_2_1.jpg,MU0203,3,Size,M,,1,,Color,Negru,,1,,,,,,,,,,,,[38cm]·[99cm],8435782511352
variation,MU02030302,,1,0,visible,,Dimensiuni: 40 * 102 cm,taxable,1,0,0,147,,,https://static.musaibrand.com/images/models/0203/model/large/0203_02_2_1.jpg,MU0203,4,Size,L,,1,,Color,Negru,,1,,,,,,,,,,,,[40cm]·[102cm],8435782511376
variation,MU02030402,,1,0,visible,,Dimensiuni: 42 * 104 cm,taxable,1,0,0,147,,,https://static.musaibrand.com/images/models/0203/model/large/0203_02_2_1.jpg,MU0203,5,Size,XL,,1,,Color,Negru,,1,,,,,,,,,,,,[42cm]·[104cm],8435782511390
variation,MU02030502,,1,0,visible,,Dimensiuni: 44 * 106 cm,taxable,1,0,0,147,,,https://static.musaibrand.com/images/models/0203/model/large/0203_02_2_1.jpg,MU0203,6,Size,2XL,,1,,Color,Negru,,1,,,,,,,,,,,,[44cm]·[106cm],8435782511413
